id,name,img,card_text,flavor_text,type,class,rarity,set,race,raw_attributes,is_battlecry_card,is_divineshield_card,is_rush_card,is_deathrattle_card,is_taunt_card,is_combo_card,is_inspire_card,is_stealth_card,is_charge_card,is_overload_card,is_lifesteal_card,is_freeze_card,is_discover_card,is_windfury_card,is_echo_card,is_secret_card,cost,attack,health
89466,Deranged Doctor,https://cards.hearthpwn.com/enUS/GIL_118.png?142295,Deathrattle: Restore 8 Health to your hero.,"Unfortunately, his doctorate is in Murloc Literature.",minion,,common,the witchwood,,{Deathrattle:},False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8,8,8
35211,Doomcaller,https://cards.hearthpwn.com/enUS/OG_255.png?142295,"Battlecry: Give your C'Thun +2/+2 (wherever it is). If it's dead, shuffle it into your deck.","""Hello, is Doom there? No? Can I leave a message?""",minion,,rare,whispers of the old gods,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,7,9
12217,Foe Reaper 4000,https://cards.hearthpwn.com/enUS/GVG_113.png?142295,Also damages the minions next to whomever it attacks.,"Foe reaping is really not so different from harvest reaping, at the end of the day.",minion,,legendary,goblins vs gnomes,mechanical,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,6,9
27235,Fossilized Devilsaur,https://cards.hearthpwn.com/enUS/LOE_073.png?142295,"Battlecry: If you control a Beast, gain Taunt.",This was the only job he could get after the dinosaur theme park debacle.,minion,,common,the league of explorers,,"{Battlecry:,Taunt}",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8,8,8
1004141,Gigafin,https://cards.hearthpwn.com/enUS/TSC_962.png?142295,Colossal +1. Battlecry:Devour all enemy minions.Deathrattle: Spit themback out.,How much storage does Gigafin's Maw have? About a giga bite.,minion, warlock,legendary,voyage to the sunken city,murloc,"{""Colossal +1"",Battlecry:,Deathrattle:}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8,7,4
474986,Onyxia the Broodmother,https://cards.hearthpwn.com/enUS/CS3_032.png?142295,"At the end of each turn, fill your board with 1/1 Whelps.","Throw more dots, throw more dots, more dots, more dots!",minion,,legendary,core (2022),dragon,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,8,8
55468,Ozruk,https://cards.hearthpwn.com/enUS/UNG_907.png?142295,TauntBattlecry: Gain +5 Healthfor each Elemental youplayed last turn.,"Between you and me, Ozruk is a bit obsessed with his body.",minion,,legendary,journey to un'goro,elemental,"{Taunt,Battlecry:}",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9,5,5
442060,Runaway Blackwing,https://cards.hearthpwn.com/enUS/YOP_034.png?142295,"At the end of your turn,deal 9 damage to arandom enemy minion.",It has been 5 minutes since our last Azeroth Racing League violation.,minion,,rare,darkmoon faire,dragon,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,9,9
89437,Shudderwock,https://cards.hearthpwn.com/enUS/GIL_820.png?142295,Battlecry: Repeat all otherBattlecries from cards youplayed this game (targetschosen randomly).,"Beware the Shudderwock, my son. We're fresh out of vorpal daggers.",minion, shaman,legendary,the witchwood,,"{Battlecry:,Battlecries}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,6,6
27231,Naga Sea Witch,https://cards.hearthpwn.com/enUS/LOE_038.png?142295,Your cards cost (5).,"If she had studied harder, she would have been a C+ witch.",minion,,epic,the league of explorers,naga,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,5,5
33173,Soggoth the Slitherer,https://cards.hearthpwn.com/enUS/OG_340.png?142295,TauntCan't be targeted by spells or Hero Powers.,"Don't tell Soggoth, but in the future he gets totally owned by the Master's Glaive and his skull becomes a tourist attraction.",minion,,legendary,whispers of the old gods,,{Taunt},False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9,5,9
76913,Voidlord,https://cards.hearthpwn.com/enUS/LOOT_368.png?142295,Taunt Deathrattle: Summon three1/3 Demons with Taunt.,Never let it hold your checkbook.,minion, warlock,epic,kobolds and catacombs,demon,"{Taunt,Deathrattle:,Taunt}",False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,9,3,9
14458,Volcanic Lumberer,https://cards.hearthpwn.com/enUS/BRM_009.png?142295,TauntCosts (1) less for each minion that died this turn.,"The roots, the roots, the roots is on fire!",minion, druid,rare,blackrock mountain,,{Taunt},False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9,7,8
495,Ysera,https://cards.hearthpwn.com/enUS/EX1_572.png?142295,"At the end of your turn, add a Dream Card to your hand.","Ysera rules the Emerald Dream. Which is some kind of green-mirror-version of the real world, or something?",minion,,legendary,legacy,dragon,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,4,12
463939,Ysera the Dreamer,https://cards.hearthpwn.com/enUS/CS3_033.png?142295,Battlecry: Add one of each Dream card to your hand.,Quick! Quick! Write it down before you forget them all!,minion,,legendary,core (2022),dragon,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,4,12
475058,Al'Akir the Windlord,https://cards.hearthpwn.com/enUS/CORE_NEW1_010.png?142295,"Charge, Divine Shield, Taunt, Windfury",He is the weakest of the four Elemental Lords. And the other three don't let him forget it.,minion, shaman,legendary,core (2022),elemental,"{""Charge, Divine Shield, Taunt, Windfury""}",False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,8,3,6
35230,Anomalus,https://cards.hearthpwn.com/enUS/OG_120.png?142295,Deathrattle: Deal 8 damage to all minions.,"That's short for ""Anomnomnomnomalus"".",minion, mage,legendary,whispers of the old gods,elemental,{Deathrattle:},False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8,8,6
475018,Arcane Devourer,https://cards.hearthpwn.com/enUS/CORE_EX1_187.png?142295,"Whenever you cast a spell, gain +2/+2.",Likes her magic with a pinch of salt.,minion,,rare,core (2022),elemental,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,4,8
90234,Captain Hooktusk,https://cards.hearthpwn.com/enUS/TRL_126.png?142295,Battlecry: Summon 3 Pirates from your deck. Give them Rush.,"""You three! Get in the cannon!""",minion, rogue,legendary,rastakhan's rumble,pirate,"{Battlecry:,Rush}",True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8,6,3
90614,Catrina Muerte,https://cards.hearthpwn.com/enUS/DAL_721.png?142295,"At the end of your turn,summon a friendly minionthat died this game.",She always manages to lift your spirits.,minion, priest,legendary,rise of shadows,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,6,8
474979,Cenarius,https://cards.hearthpwn.com/enUS/CORE_EX1_573.png?142295,Choose One - Give your other minions +2/+2; or Summon two 2/2 Treants with Taunt.,"Yes, he's a demigod. No, he doesn't need to wear a shirt.",minion, druid,legendary,core (2022),,"{""Choose One -"",Taunt}",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8,5,8
55537,Charged Devilsaur,https://cards.hearthpwn.com/enUS/UNG_099.png?142295,ChargeBattlecry: Can't attack heroes this turn.,What happens when a dinosaur mixes soda and pop rocks.,minion,,epic,journey to un'goro,beast,"{Charge,Battlecry:}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8,7,7
14451,Chromaggus,https://cards.hearthpwn.com/enUS/BRM_031.png?142295,"Whenever you draw a card, put another copy into your hand.","Left head and right head can never agree about what to eat for dinner, so they always end up just eating ramen again.",minion,,legendary,blackrock mountain,dragon,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,6,8
90240,Da Undatakah,https://cards.hearthpwn.com/enUS/TRL_537.png?142295,Battlecry: Gain theDeathrattle effects of3 friendly minions thatdied this game.,"First Deathrattle: Draw a card.
Second: Draw 2 cards.
Third: Throw Mon'kind off a steel cage and plummet sixteen feet through an announcer’s table.",minion,,legendary,rastakhan's rumble,,"{Battlecry:,Deathrattle}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8,8,5
35253,Eldritch Horror,https://cards.hearthpwn.com/enUS/OG_142.png?142295,,"Often wonders what path his life might have taken if he wasn't named, you know, ""Eldritch Horror"".",minion,,common,whispers of the old gods,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,6,10
90602,Fel Lord Betrug,https://cards.hearthpwn.com/enUS/DAL_607.png?142295,"Whenever you draw aminion, summon a copy with Rush that dies atend of turn.",Nobody else likes rush hour.,minion, warlock,legendary,rise of shadows,demon,{Rush},False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8,5,7
12248,Force-Tank MAX,https://cards.hearthpwn.com/enUS/GVG_079.png?142295,Divine Shield,"There is a factory in Tanaris for crafting force-tanks, but it only ever made two, because of cost overruns.",minion,,common,goblins vs gnomes,mechanical,"{""Divine Shield""}",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,7,7
76929,Geosculptor Yip,https://cards.hearthpwn.com/enUS/LOOT_519.png?142295,"At the end of your turn, summon a random minion with Cost equal to your Armor (up to 10).",Once crafted a gauntlet out of earwax and pure ambition.,minion, warrior,legendary,kobolds and catacombs,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,4,8
31118,Giant Sand Worm,https://cards.hearthpwn.com/enUS/OG_308.png?142295,"Whenever this attacks and kills a minion, it may attack again.",Banned from every all-you-can-eat buffet on Azeroth.,minion, hunter,epic,whispers of the old gods,beast,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,8,8
89400,Gilnean Royal Guard,https://cards.hearthpwn.com/enUS/GIL_202.png?142295,"Divine Shield, RushEach turn this is in your hand,swap its Attack and Health.","Admittedly, they kind of dropped the ball with Prince Liam.",minion,,rare,the witchwood,,"{""Divine Shield"",Rush}",False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8,3,8
76909,Grand Archivist,https://cards.hearthpwn.com/enUS/LOOT_414.png?142295,"At the end of your turn, cast a spell from your deck (targets chosen randomly).",Qualifications: Found pointy hat.,minion,,epic,kobolds and catacombs,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,4,7
76894,Grizzled Guardian,https://cards.hearthpwn.com/enUS/LOOT_314.png?142295,TauntDeathrattle: Recruit 2 minions that cost (4) or less.,Favorite sandwich? Grizzled cheese.,minion, druid,rare,kobolds and catacombs,beast,"{Taunt,Deathrattle:,Recruit}",False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,8,3,5
90667,Heroic Innkeeper,https://cards.hearthpwn.com/enUS/DAL_560.png?142295,Taunt. Battlecry: Gain +2/+2 for each other friendly minion.,We reserve the right to refuse service to any 1/1.,minion,,common,rise of shadows,,"{Taunt.,Battlecry:}",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8,4,4
90150,"Hir'eek, the Bat",https://cards.hearthpwn.com/enUS/TRL_253.png?142295,Battlecry: Fill your board with copies of this minion.,REPEL’S EFFECT WORE OFF.,minion, warlock,legendary,rastakhan's rumble,beast,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,1,1
90595,Jepetto Joybuzz,https://cards.hearthpwn.com/enUS/DAL_752.png?142295,"Battlecry: Draw 2 minions from your deck. Set their Attack, Health, and Cost to 1.",“I’m a real toy now!”,minion,,legendary,rise of shadows,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,6,6
76873,Kathrena Winterwisp,https://cards.hearthpwn.com/enUS/LOOT_511.png?142295,Battlecry and Deathrattle: Recruit a Beast.,She’s not one of those treehugger elves – but she does like the occasional cuddle.,minion, hunter,legendary,kobolds and catacombs,,"{""Battlecry and Deathrattle:"",Recruit}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8,6,6
7742,Kel'Thuzad,https://cards.hearthpwn.com/enUS/FP1_013.png?142295,"At the end of each turn, summon all friendly minions that died this turn.",Kel'Thuzad could not resist the call of the Lich King. Even when it's just a robo-call extolling the Lich King's virtues.,minion,,legendary,curse of naxxramas,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,6,8
73318,Marin the Fox,https://cards.hearthpwn.com/enUS/LOOT_357.png?142295,Battlecry: Summon a 0/8 Treasure Chest for your opponent. (Break it for awesome loot!),My name is Marin the Fox. You took my treasure. Prepare to die.,minion,,legendary,kobolds and catacombs,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,6,6
615044,Mo'arg Forgefiend,https://cards.hearthpwn.com/enUS/SW_068.png?142295,TauntDeathrattle: Gain 8 Armor.,"Enraged not by fel energies, but by an itchy nose he cannot scratch.",minion,,common,united in stormwind,demon,"{Taunt,Deathrattle:}",False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,8,8,8
