id,name,img,card_text,syn_minion,syn_spell,syn_weapon,syn_demon,syn_beast,syn_elemental,syn_pirate,syn_murloc,syn_mech,syn_dragon,syn_quillboar,syn_totem,syn_battlecry,syn_divine,syn_rush,syn_deathrattle,syn_taunt,syn_combo,syn_inspire,syn_stealth,syn_charge,syn_overload,syn_lifesteal,syn_freeze,syn_discover,syn_windfury,syn_echo,syn_secret,type,n_minion,n_spell,n_weapon,class,rarity,set,race,race_demon,race_beast,race_elemental,race_pirate,race_murloc,race_mech,race_dragon,race_quillboar,race_totem,raw_attributes,is_battlecry_card,is_divineshield_card,is_rush_card,is_deathrattle_card,is_taunt_card,is_combo_card,is_inspire_card,is_stealth_card,is_charge_card,is_overload_card,is_lifesteal_card,is_freeze_card,is_discover_card,is_windfury_card,is_echo_card,is_secret_card,cost,attack,health
76967,Kingsbane,https://cards.hearthpwn.com/enUS/LOOT_542.png?142295,Always keepsenchantments.Deathrattle: Shuffle thisinto your deck.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weapon,0,0,1, rogue,legendary,kobolds and catacombs,,0,0,0,0,0,0,0,0,0,{Deathrattle:},False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,3
12216,Jeeves,https://cards.hearthpwn.com/enUS/GVG_094.png?142295,"At the end of each player's turn, that player draws until they have 3 cards.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,rare,goblins vs gnomes,mechanical,0,0,0,0,0,1,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1,4
12245,Anima Golem,https://cards.hearthpwn.com/enUS/GVG_077.png?142295,"At the end of each turn, destroy this minion if it's your only one.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, warlock,epic,goblins vs gnomes,mechanical,0,0,0,0,0,1,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,9,9
18,Gruul,https://cards.hearthpwn.com/enUS/NEW1_038.png?142295,"At the end of each turn, gain +1/+1 .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,legendary,legacy,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,7,7
7742,Kel'Thuzad,https://cards.hearthpwn.com/enUS/FP1_013.png?142295,"At the end of each turn, summon all friendly minions that died this turn.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,legendary,curse of naxxramas,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,6,8
495,Ysera,https://cards.hearthpwn.com/enUS/EX1_572.png?142295,"At the end of your turn, add a Dream Card to your hand.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,legendary,legacy,dragon,0,0,0,0,0,0,1,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,4,12
89362,Forest Guide,https://cards.hearthpwn.com/enUS/GIL_833.png?142295,"At the end of your turn, both players draw a card.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, druid,rare,the witchwood,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1,6
76909,Grand Archivist,https://cards.hearthpwn.com/enUS/LOOT_414.png?142295,"At the end of your turn, cast a spell from your deck (targets chosen randomly).",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,epic,kobolds and catacombs,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,4,7
62903,Despicable Dreadlord,https://cards.hearthpwn.com/enUS/ICC_075.png?142295,"At the end of your turn, deal 1 damage to all enemy minions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, warlock,rare,knights of the frozen throne,demon,1,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,4,5
22389,Dreadscale,https://cards.hearthpwn.com/enUS/AT_063t.png?142295,"At the end of your turn, deal 1 damage to all other minions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, hunter,legendary,the grand tournament,beast,0,1,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,4,2
12221,Fel Cannon,https://cards.hearthpwn.com/enUS/GVG_020.png?142295,"At the end of your turn, deal 2 damage to a non-Mech minion.",,,,,,,,,1,,,,,,,,,,,,,,,,,,,,minion,1,0,0, warlock,rare,goblins vs gnomes,mechanical,0,0,0,0,0,1,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,3,5
474992,Baron Geddon,https://cards.hearthpwn.com/enUS/CORE_EX1_249.png?142295,"At the end of your turn, deal 2 damage to ALL other characters.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,legendary,core (2022),elemental,0,0,1,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,7,7
89412,Worgen Abomination,https://cards.hearthpwn.com/enUS/GIL_117.png?142295,"At the end of your turn, deal 2 damage to all other damaged minions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,epic,the witchwood,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,6,6
178,Imp Master,https://cards.hearthpwn.com/enUS/EX1_597.png?142295,"At the end of your turn, deal1 damage to this minion and summon a 1/1 Imp.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,rare,legacy,,1,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,5
73321,Aluneth,https://cards.hearthpwn.com/enUS/LOOT_108.png?142295,"At the end of your turn, draw 3 cards.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,weapon,0,0,1, mage,legendary,kobolds and catacombs,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,0,3
475070,Mana Tide Totem,https://cards.hearthpwn.com/enUS/CORE_EX1_575.png?142295,"At the end of your turn, draw a card.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, shaman,rare,core (2022),totem,0,0,0,0,0,0,0,0,1,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,3
49679,Grimy Gadgeteer,https://cards.hearthpwn.com/enUS/CFM_754.png?142295,"At the end of your turn, give a random minion in your hand +2/+2.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, warrior,common,mean streets of gadgetzan,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,4,3
49667,Grimestreet Enforcer,https://cards.hearthpwn.com/enUS/CFM_639.png?142295,"At the end of your turn, give all minions in your hand +1/+1.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, paladin,rare,mean streets of gadgetzan,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,4,4
12229,Iron Sensei,https://cards.hearthpwn.com/enUS/GVG_027.png?142295,"At the end of your turn, give another friendly Mech +2/+2.",,,,,,,,,1,,,,,,,,,,,,,,,,,,,,minion,1,0,0, rogue,rare,goblins vs gnomes,mechanical,0,0,0,0,0,1,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,2
584,Master Swordsmith,https://cards.hearthpwn.com/enUS/NEW1_037.png?142295,"At the end of your turn, give another random friendly minion +1 Attack.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,rare,legacy,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,3
475043,Young Priestess,https://cards.hearthpwn.com/enUS/CORE_EX1_004.png?142295,"At the end of your turn, give another random friendly minion +1 Health.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,rare,removed from core,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1
1024968,Cobalt Scalebane,https://cards.hearthpwn.com/enUS/CORE_ICC_029.png?142295,"At the end of your turn, give another random friendly minion +3 Attack.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,common,core (2022),dragon,0,0,0,0,0,0,1,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,5,5
31112,Twilight Elder,https://cards.hearthpwn.com/enUS/OG_286.png?142295,"At the end of your turn, give your C'Thun +1/+1 (wherever it is).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,common,whispers of the old gods,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,4
33156,"Y'Shaarj, Rage Unbound",https://cards.hearthpwn.com/enUS/OG_042.png?142295,"At the end of your turn, put a minion from your deck into the battlefield.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,legendary,whispers of the old gods,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,10,10
76964,Dragonhatcher,https://cards.hearthpwn.com/enUS/LOOT_540.png?142295,"At the end of your turn, Recruit a Dragon.",,,,,,,,,,1,,,,,,,,,,,,,,,,,,,minion,1,0,0,,epic,kobolds and catacombs,,0,0,0,0,0,0,0,0,0,{Recruit},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,2,4
89880,Dreampetal Florist,https://cards.hearthpwn.com/enUS/BOT_423.png?142295,"At the end of your turn, reduce the Cost of a random minion in your hand by (7).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, druid,epic,the boomsday project,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,4,4
14454,Emperor Thaurissan,https://cards.hearthpwn.com/enUS/BRM_028.png?142295,"At the end of your turn, reduce the Cost of cards in your hand by (1).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,legendary,blackrock mountain,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,5,5
49645,Friendly Bartender,https://cards.hearthpwn.com/enUS/CFM_654.png?142295,"At the end of your turn, restore 1 Health to your hero.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,common,mean streets of gadgetzan,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,3
76892,Benevolent Djinn,https://cards.hearthpwn.com/enUS/LOOT_398.png?142295,"At the end of your turn, restore 3 Health to your hero.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, paladin,common,kobolds and catacombs,elemental,0,0,1,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,4
12259,Vitality Totem,https://cards.hearthpwn.com/enUS/GVG_039.png?142295,"At the end of your turn, restore 4 Health to your hero.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, shaman,rare,goblins vs gnomes,totem,0,0,0,0,0,0,0,0,1,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,3
1024989,"Ragnaros, Lightlord",https://cards.hearthpwn.com/enUS/CORE_OG_229.png?142295,"At the end of your turn, restore 8 Health to a damaged friendly character.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, paladin,legendary,core (2022),elemental,0,0,1,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,8,8
55596,Primalfin Totem,https://cards.hearthpwn.com/enUS/UNG_201.png?142295,"At the end of your turn, summon a 1/1 Murloc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, shaman,rare,journey to un'goro,totem,0,0,0,0,1,0,0,0,1,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,3
27222,Obsidian Destroyer,https://cards.hearthpwn.com/enUS/LOE_009.png?142295,"At the end of your turn, summon a 1/1 Scarab with Taunt.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, warrior,common,the league of explorers,,0,0,0,0,0,0,0,0,0,{Taunt},False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7,7,7
77007,Green Jelly,https://cards.hearthpwn.com/enUS/LOOT_131.png?142295,"At the end of your turn, summon a 1/2 Ooze with Taunt.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,common,kobolds and catacombs,,0,0,0,0,0,0,0,0,0,{Taunt},False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5,3,3
39,Hogger,https://cards.hearthpwn.com/enUS/NEW1_040.png?142295,"At the end of your turn, summon a 2/2 Gnoll with Taunt.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,legendary,legacy,,0,0,0,0,0,0,0,0,0,{Taunt},False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6,4,4
76929,Geosculptor Yip,https://cards.hearthpwn.com/enUS/LOOT_519.png?142295,"At the end of your turn, summon a random minion with Cost equal to your Armor (up to 10).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, warrior,legendary,kobolds and catacombs,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,4,8
77018,Shrieking Shroom,https://cards.hearthpwn.com/enUS/LOOT_394.png?142295,"At the end of your turn, summon a random1-Cost minion.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,rare,kobolds and catacombs,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,2
35386,Freewheeling Skulker,https://cards.hearthpwn.com/enUS/TB_Coopv3_101.png?142295,"At the end of your turn, switch sides.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,,tavern brawl,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,5,6
49742,Kabal Trafficker,https://cards.hearthpwn.com/enUS/CFM_663.png?142295,"At the end of your turn,add a random Demonto your hand.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, warlock,epic,mean streets of gadgetzan,,1,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,6,6
62882,Shadow Ascendant,https://cards.hearthpwn.com/enUS/ICC_210.png?142295,"At the end of your turn,give another randomfriendly minion +1/+1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, priest,common,knights of the frozen throne,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,2
12189,Micro Machine,https://cards.hearthpwn.com/enUS/GVG_103.png?142295,"At the start of each turn, gain +1 Attack.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,common,goblins vs gnomes,mechanical,0,0,0,0,0,1,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,2
35248,"Nat, the Darkfisher",https://cards.hearthpwn.com/enUS/OG_338.png?142295,"At the start of your opponent's turn, they have a 50% chance to draw an extra card.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,legendary,whispers of the old gods,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,4
76979,Kobold Barbarian,https://cards.hearthpwn.com/enUS/LOOT_041.png?142295,"At the start of your turn, attack a random enemy.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, warrior,rare,kobolds and catacombs,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,4,4
89396,Blood Witch,https://cards.hearthpwn.com/enUS/GIL_693.png?142295,"At the start of your turn, deal 1 damage to your hero.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, warlock,rare,the witchwood,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,3,6
212,Demolisher,https://cards.hearthpwn.com/enUS/EX1_102.png?142295,"At the start of your turn, deal 2 damage to a random enemy.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,rare,legacy,mechanical,0,0,0,0,0,1,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,4
49639,Fel Orc Soulfiend,https://cards.hearthpwn.com/enUS/CFM_609.png?142295,"At the start of your turn, deal 2 damage to this minion.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,epic,mean streets of gadgetzan,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,7
1024983,Doomsayer,https://cards.hearthpwn.com/enUS/CORE_NEW1_021.png?142295,"At the start of your turn, destroy ALL minions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,epic,core (2022),,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,7
33152,Scaled Nightmare,https://cards.hearthpwn.com/enUS/OG_271.png?142295,"At the start of your turn, double this minion's Attack.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,epic,whispers of the old gods,dragon,0,0,0,0,0,0,1,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,2,8
12190,Mimiron's Head,https://cards.hearthpwn.com/enUS/GVG_111.png?142295,"At the start of your turn, if you have at least 3 Mechs, destroy them all and form V-07-TR-0N.",,,,,,,,,1,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,legendary,goblins vs gnomes,mechanical,0,0,0,0,0,1,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,4,5
33157,Ancient Harbinger,https://cards.hearthpwn.com/enUS/OG_290.png?142295,"At the start of your turn, put a 10-Cost minion from your deck into your hand.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,epic,whispers of the old gods,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,4,6
35233,Nerubian Prophet,https://cards.hearthpwn.com/enUS/OG_138.png?142295,"At the start of your turn, reduce this card'sCost by (1).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,common,whispers of the old gods,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,4,4
117,Lightwell,https://cards.hearthpwn.com/enUS/EX1_341.png?142295,"At the start of your turn, restore 3 Health to a damaged friendly character.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, priest,rare,legacy,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,5
7750,Stoneskin Gargoyle,https://cards.hearthpwn.com/enUS/FP1_027.png?142295,"At the start of your turn, restore this minion to full Health.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,common,curse of naxxramas,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,4
77016,Toothy Chest,https://cards.hearthpwn.com/enUS/LOOT_134.png?142295,"At the start of your turn, set this minion's Attack to 4.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,common,kobolds and catacombs,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,4
31115,Validated Doomsayer,https://cards.hearthpwn.com/enUS/OG_200.png?142295,"At the start of your turn, set this minion's Attack to 7.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,epic,whispers of the old gods,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,0,7
76930,Skull of the Man'ari,https://cards.hearthpwn.com/enUS/LOOT_420.png?142295,"At the start of your turn, summon a Demon from your hand.",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,weapon,0,0,1, warlock,legendary,kobolds and catacombs,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,0,3
19,Nat Pagle,https://cards.hearthpwn.com/enUS/EX1_557.png?142295,"At the start of your turn, you have a 50% chance to draw an extra card.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,legendary,legacy,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,4
425,Alarm-o-Bot,https://cards.hearthpwn.com/enUS/EX1_006.png?142295,"At the start of your turn,swap this minion with a random one in your hand.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,rare,legacy,mechanical,0,0,0,0,0,1,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,3
475131,Gorehowl,https://cards.hearthpwn.com/enUS/CORE_EX1_411.png?142295,Attacking a minion costs 1 Attack instead of 1 Durability.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weapon,0,0,1, warrior,epic,core (2022),,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,7,1
